"scenario_id","decision_month","customer_unique_id","anchor_date","recommended_offer_type","final_policy_name","is_selected","net_ev_scn","incremental_profit_scn","expected_margin_value_scn","offer_cost_scn","expected_offer_cost_scn","p_offer_scn","priority_rank","cut_by_buffer_flag","missing_p_offer_flag","budget_amount","spend_expected_selected","spend_p95_selected","roi_expected","p95_overspend_flag_month","raw_overspend_flag_month"
LIFT_125,2018-06-01 00:00:00.000 +0300,d9ad5b8ce105bd3baced4648987fbbfc,2018-06-04,free_shipping,p95_buffer,1,0.7445328282828279,2.0826388888888885,74.975,10.39,1.3381060606060606,0.12878787878787878,3,0,0,55.9327603145241,10.22535217035217,29.68680161002905,1.4599504413107676,0,1
LIFT_125,2018-06-01 00:00:00.000 +0300,d0175fc564515a47e95bcfdf40e6bc07,2018-06-22,free_shipping,p95_buffer,1,0.6064189189189193,2.2740709459459465,89.75,17.95,1.6676520270270272,0.09290540540540541,4,0,0,55.9327603145241,10.22535217035217,29.68680161002905,1.4599504413107676,0,1
LIFT_125,2018-06-01 00:00:00.000 +0300,"0ee57f62666561b72f2ceacad0230cbf",2018-06-27,free_shipping,p95_buffer,1,0.45526515151515157,1.7354166666666666,62.475,9.94,1.280151515151515,0.12878787878787878,5,0,0,55.9327603145241,10.22535217035217,29.68680161002905,1.4599504413107676,0,1
LIFT_125,2018-06-01 00:00:00.000 +0300,"628bdd93abd27fbdd50f4e2e91ec64b3",2018-06-23,free_shipping,p95_buffer,1,0.3804265202702706,1.5835515202702706,62.4975,12.95,1.203125,0.09290540540540541,6,0,0,55.9327603145241,10.22535217035217,29.68680161002905,1.4599504413107676,0,1
LIFT_125,2018-06-01 00:00:00.000 +0300,"4658b26bcea972ed0b86a5f8c61718be",2018-06-19,free_shipping,p95_buffer,1,0.3013724662162163,1.9002744932432436,74.9975,17.21,1.5989020270270273,0.09290540540540541,7,0,0,55.9327603145241,10.22535217035217,29.68680161002905,1.4599504413107676,0,1
LIFT_125,2018-07-01 00:00:00.000 +0300,"633aa358e90a435dc47a30af5a0a832d",2018-07-26,free_shipping,p95_buffer,1,2.819627525252525,5.124930555555555,184.4975,17.9,2.30530303030303,0.12878787878787878,1,0,0,49.673009997903144,13.300270782145782,35.564890152042246,1.7824853062967987,0,1
LIFT_125,2018-07-01 00:00:00.000 +0300,"070acf4df1234a6257809e4e79644481",2018-07-23,free_shipping,p95_buffer,1,2.3441089527027037,4.244024493243244,167.4975,20.45,1.8999155405405406,0.09290540540540541,2,0,0,49.673009997903144,13.300270782145782,35.564890152042246,1.7824853062967987,0,1
LIFT_125,2018-07-01 00:00:00.000 +0300,"282d49fddab8e95a8673a2a90072cf5c",2018-07-05,free_shipping,p95_buffer,1,2.132390202702703,3.8000422297297303,149.975,17.95,1.6676520270270272,0.09290540540540541,3,0,0,49.673009997903144,13.300270782145782,35.564890152042246,1.7824853062967987,0,1
LIFT_125,2018-07-01 00:00:00.000 +0300,c893e6fe915add1b28ef934048f0023e,2018-07-05,free_shipping,p95_buffer,1,0.8145580808080808,2.6381944444444443,94.975,14.16,1.8236363636363635,0.12878787878787878,4,0,0,49.673009997903144,13.300270782145782,35.564890152042246,1.7824853062967987,0,1
LIFT_125,2018-07-01 00:00:00.000 +0300,d60483078c0c81748581f80d355bbcba,2018-07-14,free_shipping,p95_buffer,1,0.801590909090909,1.9375,69.75,8.82,1.135909090909091,0.12878787878787878,5,0,0,49.673009997903144,13.300270782145782,35.564890152042246,1.7824853062967987,0,1
LIFT_125,2018-07-01 00:00:00.000 +0300,"6f1b9f60ea8ee748140353648c2d8d8f",2018-07-13,free_shipping,p95_buffer,1,0.6051942567567568,1.7730152027027029,69.975,12.57,1.167820945945946,0.09290540540540541,6,0,0,49.673009997903144,13.300270782145782,35.564890152042246,1.7824853062967987,0,1
LIFT_125,2018-07-01 00:00:00.000 +0300,"973f2fba63a7eb540f8860b0c75b63cb",2018-07-11,free_shipping,p95_buffer,1,0.5880067567567571,2.337415540540541,92.25,18.83,1.7494087837837837,0.09290540540540541,7,0,0,49.673009997903144,13.300270782145782,35.564890152042246,1.7824853062967987,0,1
LIFT_125,2018-07-01 00:00:00.000 +0300,"4577881f7a6c10d8eb6bd7f7a82ffa86",2018-07-23,free_shipping,p95_buffer,1,0.30178977272727314,1.852414772727273,36.225,8.27,1.550625,0.1875,8,0,0,49.673009997903144,13.300270782145782,35.564890152042246,1.7824853062967987,0,1
LIFT_125,2018-08-01 00:00:00.000 +0300,"801512ead4c9cbc98ecd208f45c975ec",2018-08-20,free_shipping,p95_buffer,1,2.148395270270271,3.921030405405406,154.75,19.08,1.772635135135135,0.09290540540540541,1,0,0,58.72735155131334,4.2717905405405405,17.29929911086778,1.8360601447269569,0,0
LIFT_125,2018-08-01 00:00:00.000 +0300,"494e887fef923d79982b3c0e1ab49cdd",2018-08-03,free_shipping,p95_buffer,1,0.9405616554054057,2.471642736486487,97.5475,16.48,1.5310810810810813,0.09290540540540541,2,0,0,58.72735155131334,4.2717905405405405,17.29929911086778,1.8360601447269569,0,0
LIFT_125,2018-08-01 00:00:00.000 +0300,"272f0ffe236b0bf765e14f5a2b577a6b",2018-08-07,free_shipping,p95_buffer,1,0.48251689189189206,1.4505912162162165,57.25,10.42,0.9680743243243244,0.09290540540540541,3,0,0,58.72735155131334,4.2717905405405405,17.29929911086778,1.8360601447269569,0,0
MARGIN_20,2017-08-01 00:00:00.000 +0300,"59d66d72939bc9497e19d89c61a96d5f",2017-08-24,free_shipping,p95_buffer,1,8.250608108108107,10.54054054054054,520.0,26.07,2.2899324324324324,0.08783783783783784,1,0,0,25.85163687930321,4.674477886977887,20.700328049591953,3.0145937134301204,0,1
MARGIN_20,2017-08-01 00:00:00.000 +0300,ca6d9bc2e717c2a0aa19d77a3bfa5398,2017-08-11,free_shipping,p95_buffer,1,1.1665656565656572,3.551111111111112,159.8,19.35,2.3845454545454547,0.12323232323232323,2,0,0,25.85163687930321,4.674477886977887,20.700328049591953,3.0145937134301204,0,1
MARGIN_20,2017-09-01 00:00:00.000 +0300,"165d93a9d1da194b47da42c9cf810ebd",2017-09-16,free_shipping,p95_buffer,1,0.37147070707070773,2.2199555555555563,99.89800000000001,15.0,1.8484848484848486,0.12323232323232323,1,0,0,22.150756975148397,1.8484848484848486,9.959248471430044,1.2009595628415304,0,0
MARGIN_20,2018-01-01 00:00:00.000 +0300,ee3adea169ca02ca9bd1e80bc620856e,2018-01-04,free_shipping,p95_buffer,1,1.4887878787878797,3.1955555555555564,143.8,13.85,1.7067676767676767,0.12323232323232323,1,0,0,32.754550760983165,2.884673082173082,12.635226100813869,1.6697808155588993,0,0
MARGIN_20,2018-01-01 00:00:00.000 +0300,"071fb07419a29c8ba143831082e0320a",2018-01-15,free_shipping,p95_buffer,1,0.44331081081081103,1.6212162162162165,79.98,13.41,1.1779054054054054,0.08783783783783784,2,0,0,32.754550760983165,2.884673082173082,12.635226100813869,1.6697808155588993,0,0
MARGIN_20,2018-02-01 00:00:00.000 +0300,cb4f48aa5b4657435b012a65f2a122eb,2018-02-24,free_shipping,p95_buffer,1,1.455337837837838,3.2428378378378384,159.98000000000002,20.35,1.7875000000000003,0.08783783783783784,1,0,0,30.868106068321858,1.7875000000000003,11.263109634699962,1.8141750141750141,0,0
MARGIN_20,2018-03-01 00:00:00.000 +0300,b248c92ec54199bedb1d603e0e6f98c6,2018-03-06,free_shipping,p95_buffer,1,3.0724040404040416,6.222222222222223,280.0,25.56,3.1498181818181816,0.12323232323232323,1,0,0,47.577295809243694,4.136237100737101,18.91310466290758,1.7581734424572208,0,0
MARGIN_20,2018-03-01 00:00:00.000 +0300,"54732c804725f94304b9f2d1107a3d6e",2018-03-29,free_shipping,p95_buffer,1,0.06358108108108107,1.05,51.800000000000004,11.23,0.986418918918919,0.08783783783783784,2,0,0,47.577295809243694,4.136237100737101,18.91310466290758,1.7581734424572208,0,0
MARGIN_20,2018-04-01 00:00:00.000 +0300,"19bedfc18c92d4e7eb6ba318a6c2033c",2018-04-16,free_shipping,p95_buffer,1,1.496891891891892,3.9721621621621623,195.96,28.18,2.4752702702702702,0.08783783783783784,1,0,0,42.32596665638727,3.3791216216216213,17.348052152165412,1.5342224710563679,0,0
MARGIN_20,2018-04-01 00:00:00.000 +0300,"038301b43811478e1a8dc0e476eaf52e",2018-04-24,free_shipping,p95_buffer,1,0.308310810810811,1.2121621621621623,59.800000000000004,10.29,0.9038513513513513,0.08783783783783784,2,0,0,42.32596665638727,3.3791216216216213,17.348052152165412,1.5342224710563679,0,0
MARGIN_20,2018-05-01 00:00:00.000 +0300,"3a43af6775cec872d9a3c80707eb3336",2018-05-16,free_shipping,p95_buffer,1,0.17666666666666697,1.3288888888888892,59.800000000000004,9.35,1.1522222222222223,0.12323232323232323,1,0,0,41.447365122501424,4.339857357357357,21.977749799796023,1.045020577128336,0,1
MARGIN_20,2018-05-01 00:00:00.000 +0300,d27295915d486516b99c3aed8628e83b,2018-05-07,free_shipping,p95_buffer,1,0.01871621621621644,3.2063513513513517,158.18,36.29,3.1876351351351353,0.08783783783783784,2,0,0,41.447365122501424,4.339857357357357,21.977749799796023,1.045020577128336,0,1
MARGIN_20,2018-06-01 00:00:00.000 +0300,da8ac849037c7201a41a4db0b1fa963e,2018-06-11,free_shipping,p95_buffer,1,0.2717567567567567,1.418918918918919,70.0,13.06,1.1471621621621624,0.08783783783783784,1,0,0,44.746208251619294,4.246667622167623,16.956309309687033,1.1205313076974779,0,0
MARGIN_20,2018-06-01 00:00:00.000 +0300,"68497ce04e9b12cb402671a29acdf6a2",2018-06-06,free_shipping,p95_buffer,1,0.1875945945945947,2.0067162162162164,98.998,20.71,1.8191216216216217,0.08783783783783784,2,0,0,44.746208251619294,4.246667622167623,16.956309309687033,1.1205313076974779,0,0
MARGIN_20,2018-06-01 00:00:00.000 +0300,d9ad5b8ce105bd3baced4648987fbbfc,2018-06-04,free_shipping,p95_buffer,1,0.05250505050505061,1.332888888888889,59.98,10.39,1.2803838383838384,0.12323232323232323,3,0,0,44.746208251619294,4.246667622167623,16.956309309687033,1.1205313076974779,0,0
MARGIN_20,2018-07-01 00:00:00.000 +0300,"633aa358e90a435dc47a30af5a0a832d",2018-07-26,free_shipping,p95_buffer,1,1.0740969696969707,3.2799555555555564,147.598,17.9,2.2058585858585857,0.12323232323232323,1,0,0,39.738407998322515,7.769862271362271,25.411054085896065,1.3903577194417818,0,1
MARGIN_20,2018-07-01 00:00:00.000 +0300,"070acf4df1234a6257809e4e79644481",2018-07-23,free_shipping,p95_buffer,1,0.9198918918918924,2.716175675675676,133.99800000000002,20.45,1.7962837837837837,0.08783783783783784,2,0,0,39.738407998322515,7.769862271362271,25.411054085896065,1.3903577194417818,0,1
MARGIN_20,2018-07-01 00:00:00.000 +0300,"282d49fddab8e95a8673a2a90072cf5c",2018-07-05,free_shipping,p95_buffer,1,0.8553378378378382,2.4320270270270274,119.98,17.95,1.5766891891891892,0.08783783783783784,3,0,0,39.738407998322515,7.769862271362271,25.411054085896065,1.3903577194417818,0,1
MARGIN_20,2018-07-01 00:00:00.000 +0300,d60483078c0c81748581f80d355bbcba,2018-07-14,free_shipping,p95_buffer,1,0.1530909090909094,1.2400000000000004,55.800000000000004,8.82,1.086909090909091,0.12323232323232323,4,0,0,39.738407998322515,7.769862271362271,25.411054085896065,1.3903577194417818,0,1
MARGIN_20,2018-07-01 00:00:00.000 +0300,"6f1b9f60ea8ee748140353648c2d8d8f",2018-07-13,free_shipping,p95_buffer,1,0.03060810810810799,1.1347297297297296,55.98,12.57,1.1041216216216216,0.08783783783783784,5,0,0,39.738407998322515,7.769862271362271,25.411054085896065,1.3903577194417818,0,1
MARGIN_20,2018-08-01 00:00:00.000 +0300,"801512ead4c9cbc98ecd208f45c975ec",2018-08-20,free_shipping,p95_buffer,1,0.8335135135135141,2.50945945945946,123.80000000000001,19.08,1.6759459459459458,0.08783783783783784,1,0,0,46.98188124105076,4.038783783783784,16.741348952587376,1.2428714825844014,0,0
MARGIN_20,2018-08-01 00:00:00.000 +0300,"494e887fef923d79982b3c0e1ab49cdd",2018-08-03,free_shipping,p95_buffer,1,0.13428378378378403,1.5818513513513517,78.03800000000001,16.48,1.4475675675675677,0.08783783783783784,2,0,0,46.98188124105076,4.038783783783784,16.741348952587376,1.2428714825844014,0,0
MARGIN_20,2018-08-01 00:00:00.000 +0300,"272f0ffe236b0bf765e14f5a2b577a6b",2018-08-07,free_shipping,p95_buffer,1,0.013108108108108252,0.9283783783783786,45.800000000000004,10.42,0.9152702702702703,0.08783783783783784,3,0,0,46.98188124105076,4.038783783783784,16.741348952587376,1.2428714825844014,0,0
MARGIN_30,2017-08-01 00:00:00.000 +0300,"59d66d72939bc9497e19d89c61a96d5f",2017-08-24,free_shipping,p95_buffer,1,13.52087837837838,15.810810810810812,780.0,26.07,2.2899324324324324,0.08783783783783784,1,0,0,38.777455318954814,5.906842751842752,23.213071594873515,3.8357445070924423,0,1
MARGIN_30,2017-08-01 00:00:00.000 +0300,ca6d9bc2e717c2a0aa19d77a3bfa5398,2017-08-11,free_shipping,p95_buffer,1,2.9421212121212124,5.326666666666667,239.7,19.35,2.3845454545454547,0.12323232323232323,2,0,0,38.777455318954814,5.906842751842752,23.213071594873515,3.8357445070924423,0,1
MARGIN_30,2017-08-01 00:00:00.000 +0300,"0b3dc7efaafb0cf78a4796d42fa8d74c",2017-08-08,free_shipping,p95_buffer,1,0.28729729729729736,1.5196621621621622,74.97,14.03,1.2323648648648649,0.08783783783783784,3,0,0,38.777455318954814,5.906842751842752,23.213071594873515,3.8357445070924423,0,1
MARGIN_30,2017-09-01 00:00:00.000 +0300,"165d93a9d1da194b47da42c9cf810ebd",2017-09-16,free_shipping,p95_buffer,1,1.4814484848484857,3.3299333333333343,149.847,15.0,1.8484848484848486,0.12323232323232323,1,0,0,33.22613546272259,5.8518907998908,21.676980296903064,1.480333270882345,0,1
MARGIN_30,2017-09-01 00:00:00.000 +0300,"04d3c2795b83634312bf3f86f41f7901",2017-09-06,free_shipping,p95_buffer,1,0.7708282828282833,3.326666666666667,149.7,20.74,2.555838383838384,0.12323232323232323,2,0,0,33.22613546272259,5.8518907998908,21.676980296903064,1.480333270882345,0,1
MARGIN_30,2017-09-01 00:00:00.000 +0300,"1d72aaec15863f7532b2dbf4a5c4247d",2017-09-11,free_shipping,p95_buffer,1,0.558581081081081,2.0061486486486486,98.96999999999998,16.48,1.4475675675675677,0.08783783783783784,3,0,0,33.22613546272259,5.8518907998908,21.676980296903064,1.480333270882345,0,1
MARGIN_30,2017-10-01 00:00:00.000 +0300,"98758d88bf4b8eef1372ddee45d63178",2017-10-16,free_shipping,p95_buffer,1,1.029864864864865,4.920202702702703,242.73,44.29,3.890337837837838,0.08783783783783784,1,0,0,40.13688783017491,5.313310810810811,27.27240616346569,1.2578048501341608,0,1
MARGIN_30,2017-10-01 00:00:00.000 +0300,"664fe7916cb8709c6b848383c6361dcc",2017-10-30,free_shipping,p95_buffer,1,0.3399324324324322,1.7629054054054052,86.96999999999998,16.2,1.422972972972973,0.08783783783783784,2,0,0,40.13688783017491,5.313310810810811,27.27240616346569,1.2578048501341608,0,1
MARGIN_30,2017-12-01 00:00:00.000 +0300,"2fe074ea3cc24b8fd57d29effc995f8b",2017-12-14,free_shipping,p95_buffer,1,1.3299391891891892,5.837777027027028,287.997,51.32,4.5078378378378385,0.08783783783783784,1,0,0,59.310290582879844,4.5078378378378385,28.404068130358823,1.295028179147431,0,0
MARGIN_30,2018-01-01 00:00:00.000 +0300,ee3adea169ca02ca9bd1e80bc620856e,2018-01-04,free_shipping,p95_buffer,1,3.086565656565657,4.793333333333334,215.7,13.85,1.7067676767676767,0.12323232323232323,1,0,0,49.131826141474725,5.2347134862134865,19.42625989946326,2.0412115554745927,0,0
MARGIN_30,2018-01-01 00:00:00.000 +0300,"071fb07419a29c8ba143831082e0320a",2018-01-15,free_shipping,p95_buffer,1,1.2539189189189186,2.431824324324324,119.96999999999998,13.41,1.1779054054054054,0.08783783783783784,2,0,0,49.131826141474725,5.2347134862134865,19.42625989946326,2.0412115554745927,0,0
MARGIN_30,2018-01-01 00:00:00.000 +0300,"2b6ce149982204423f4efac29701255a",2018-01-22,free_shipping,p95_buffer,1,1.1099595959595963,3.4600000000000004,155.7,19.07,2.350040404040404,0.12323232323232323,3,0,0,49.131826141474725,5.2347134862134865,19.42625989946326,2.0412115554745927,0,0
MARGIN_30,2018-02-01 00:00:00.000 +0300,cb4f48aa5b4657435b012a65f2a122eb,2018-02-24,free_shipping,p95_buffer,1,3.0767567567567555,4.864256756756756,239.96999999999997,20.35,1.7875000000000003,0.08783783783783784,1,0,0,46.3021591024828,1.7875000000000003,11.263109634699962,2.7212625212625206,0,0
MARGIN_30,2018-03-01 00:00:00.000 +0300,b248c92ec54199bedb1d603e0e6f98c6,2018-03-06,free_shipping,p95_buffer,1,6.183515151515154,9.333333333333336,420.0,25.56,3.1498181818181816,0.12323232323232323,1,0,0,71.36594371386553,7.096372235872237,28.650682028223088,2.0511558979651907,0,0
MARGIN_30,2018-03-01 00:00:00.000 +0300,e35b2a3c980b6e0fc66c66b8e1122e93,2018-03-26,free_shipping,p95_buffer,1,0.6872972972972962,3.647432432432432,179.93999999999997,33.7,2.9601351351351357,0.08783783783783784,2,0,0,71.36594371386553,7.096372235872237,28.650682028223088,2.0511558979651907,0,0
MARGIN_30,2018-03-01 00:00:00.000 +0300,"54732c804725f94304b9f2d1107a3d6e",2018-03-29,free_shipping,p95_buffer,1,0.5885810810810812,1.5750000000000002,77.7,11.23,0.986418918918919,0.08783783783783784,3,0,0,71.36594371386553,7.096372235872237,28.650682028223088,2.0511558979651907,0,0
MARGIN_30,2018-04-01 00:00:00.000 +0300,"19bedfc18c92d4e7eb6ba318a6c2033c",2018-04-16,free_shipping,p95_buffer,1,3.4829729729729735,5.958243243243244,293.94,28.18,2.4752702702702702,0.08783783783783784,1,0,0,63.4889499845809,7.7021115206115205,31.259067530666147,1.7003761178267998,0,1
MARGIN_30,2018-04-01 00:00:00.000 +0300,d387ea85dc301a91740e31360d355686,2018-04-10,free_shipping,p95_buffer,1,0.9970101010101011,5.32,239.39999999999998,35.08,4.322989898989899,0.12323232323232323,2,0,0,63.4889499845809,7.7021115206115205,31.259067530666147,1.7003761178267998,0,1
MARGIN_30,2018-04-01 00:00:00.000 +0300,"038301b43811478e1a8dc0e476eaf52e",2018-04-24,free_shipping,p95_buffer,1,0.9143918918918921,1.8182432432432434,89.7,10.29,0.9038513513513513,0.08783783783783784,3,0,0,63.4889499845809,7.7021115206115205,31.259067530666147,1.7003761178267998,0,1
MARGIN_30,2018-05-01 00:00:00.000 +0300,d27295915d486516b99c3aed8628e83b,2018-05-07,free_shipping,p95_buffer,1,1.6218918918918916,4.809527027027027,237.26999999999998,36.29,3.1876351351351353,0.08783783783783784,1,0,0,62.17104768375209,10.735732596232596,36.264903019084635,1.3731213805695073,0,1
MARGIN_30,2018-05-01 00:00:00.000 +0300,"3a43af6775cec872d9a3c80707eb3336",2018-05-16,free_shipping,p95_buffer,1,0.8411111111111116,1.9933333333333338,89.7,9.35,1.1522222222222223,0.12323232323232323,2,0,0,62.17104768375209,10.735732596232596,36.264903019084635,1.3731213805695073,0,1
MARGIN_30,2018-05-01 00:00:00.000 +0300,d132b863416f85f2abb1a988ca05dd12,2018-05-11,free_shipping,p95_buffer,1,0.5491216216216213,2.8575,140.97,26.28,2.3083783783783787,0.08783783783783784,3,0,0,62.17104768375209,10.735732596232596,36.264903019084635,1.3731213805695073,0,1
MARGIN_30,2018-05-01 00:00:00.000 +0300,ce8b665ad7a00dfee2a4fbd19dedb82a,2018-05-21,free_shipping,p95_buffer,1,0.5084040404040411,2.953333333333334,132.9,19.84,2.444929292929293,0.12323232323232323,4,0,0,62.17104768375209,10.735732596232596,36.264903019084635,1.3731213805695073,0,1
MARGIN_30,2018-05-01 00:00:00.000 +0300,"02e9109b7e0a985108b43e573b6afb23",2018-05-19,free_shipping,p95_buffer,1,0.4852027027027026,2.12777027027027,104.96999999999998,18.7,1.6425675675675675,0.08783783783783784,5,0,0,62.17104768375209,10.735732596232596,36.264903019084635,1.3731213805695073,0,1
MARGIN_30,2018-06-01 00:00:00.000 +0300,"68497ce04e9b12cb402671a29acdf6a2",2018-06-06,free_shipping,p95_buffer,1,1.1909527027027025,3.010074324324324,148.49699999999999,20.71,1.8191216216216217,0.08783783783783784,1,0,0,67.11931237742895,9.697475293475293,28.693715669121993,1.4778451796375933,0,1
MARGIN_30,2018-06-01 00:00:00.000 +0300,da8ac849037c7201a41a4db0b1fa963e,2018-06-11,free_shipping,p95_buffer,1,0.9812162162162161,2.1283783783783785,105.0,13.06,1.1471621621621624,0.08783783783783784,2,0,0,67.11931237742895,9.697475293475293,28.693715669121993,1.4778451796375933,0,1
MARGIN_30,2018-06-01 00:00:00.000 +0300,d9ad5b8ce105bd3baced4648987fbbfc,2018-06-04,free_shipping,p95_buffer,1,0.718949494949495,1.9993333333333334,89.96999999999998,10.39,1.2803838383838384,0.12323232323232323,3,0,0,67.11931237742895,9.697475293475293,28.693715669121993,1.4778451796375933,0,1
MARGIN_30,2018-06-01 00:00:00.000 +0300,d0175fc564515a47e95bcfdf40e6bc07,2018-06-22,free_shipping,p95_buffer,1,0.6064189189189189,2.183108108108108,107.7,17.95,1.5766891891891892,0.08783783783783784,4,0,0,67.11931237742895,9.697475293475293,28.693715669121993,1.4778451796375933,0,1
MARGIN_30,2018-06-01 00:00:00.000 +0300,"0ee57f62666561b72f2ceacad0230cbf",2018-06-27,free_shipping,p95_buffer,1,0.4410707070707074,1.6660000000000004,74.97,9.94,1.224929292929293,0.12323232323232323,5,0,0,67.11931237742895,9.697475293475293,28.693715669121993,1.4778451796375933,0,1
MARGIN_30,2018-06-01 00:00:00.000 +0300,"628bdd93abd27fbdd50f4e2e91ec64b3",2018-06-23,free_shipping,p95_buffer,1,0.38270945945945956,1.5202094594594595,74.997,12.95,1.1375,0.08783783783783784,6,0,0,67.11931237742895,9.697475293475293,28.693715669121993,1.4778451796375933,0,1
MARGIN_30,2018-06-01 00:00:00.000 +0300,"4658b26bcea972ed0b86a5f8c61718be",2018-06-19,free_shipping,p95_buffer,1,0.3125743243243244,1.8242635135135137,89.997,17.21,1.5116891891891893,0.08783783783783784,7,0,0,67.11931237742895,9.697475293475293,28.693715669121993,1.4778451796375933,0,1
MARGIN_30,2018-07-01 00:00:00.000 +0300,"633aa358e90a435dc47a30af5a0a832d",2018-07-26,free_shipping,p95_buffer,1,2.714074747474748,4.919933333333334,221.397,17.9,2.2058585858585857,0.12323232323232323,1,0,0,59.60761199748378,12.634863909363908,34.39956233617732,1.8013043838579457,0,1
MARGIN_30,2018-07-01 00:00:00.000 +0300,"070acf4df1234a6257809e4e79644481",2018-07-23,free_shipping,p95_buffer,1,2.27797972972973,4.074263513513514,200.99699999999999,20.45,1.7962837837837837,0.08783783783783784,2,0,0,59.60761199748378,12.634863909363908,34.39956233617732,1.8013043838579457,0,1
MARGIN_30,2018-07-01 00:00:00.000 +0300,"282d49fddab8e95a8673a2a90072cf5c",2018-07-05,free_shipping,p95_buffer,1,2.0713513513513515,3.6480405405405407,179.97,17.95,1.5766891891891892,0.08783783783783784,3,0,0,59.60761199748378,12.634863909363908,34.39956233617732,1.8013043838579457,0,1
MARGIN_30,2018-07-01 00:00:00.000 +0300,c893e6fe915add1b28ef934048f0023e,2018-07-05,free_shipping,p95_buffer,1,0.7876969696969696,2.5326666666666666,113.96999999999998,14.16,1.744969696969697,0.12323232323232323,4,0,0,59.60761199748378,12.634863909363908,34.39956233617732,1.8013043838579457,0,1
MARGIN_30,2018-07-01 00:00:00.000 +0300,d60483078c0c81748581f80d355bbcba,2018-07-14,free_shipping,p95_buffer,1,0.7730909090909093,1.8600000000000003,83.7,8.82,1.086909090909091,0.12323232323232323,5,0,0,59.60761199748378,12.634863909363908,34.39956233617732,1.8013043838579457,0,1
MARGIN_30,2018-07-01 00:00:00.000 +0300,"6f1b9f60ea8ee748140353648c2d8d8f",2018-07-13,free_shipping,p95_buffer,1,0.5979729729729728,1.7020945945945944,83.96999999999998,12.57,1.1041216216216216,0.08783783783783784,6,0,0,59.60761199748378,12.634863909363908,34.39956233617732,1.8013043838579457,0,1
MARGIN_30,2018-07-01 00:00:00.000 +0300,"973f2fba63a7eb540f8860b0c75b63cb",2018-07-11,free_shipping,p95_buffer,1,0.5899324324324327,2.243918918918919,110.7,18.83,1.6539864864864864,0.08783783783783784,7,0,0,59.60761199748378,12.634863909363908,34.39956233617732,1.8013043838579457,0,1
MARGIN_30,2018-07-01 00:00:00.000 +0300,"4577881f7a6c10d8eb6bd7f7a82ffa86",2018-07-23,free_shipping,p95_buffer,1,0.31227272727272704,1.7783181818181812,43.47,8.27,1.4660454545454542,0.17727272727272725,8,0,0,59.60761199748378,12.634863909363908,34.39956233617732,1.8013043838579457,0,1
MARGIN_30,2018-08-01 00:00:00.000 +0300,"801512ead4c9cbc98ecd208f45c975ec",2018-08-20,free_shipping,p95_buffer,1,2.0882432432432436,3.764189189189189,185.7,19.08,1.6759459459459458,0.08783783783783784,1,0,0,70.4728218615761,4.038783783783784,16.741348952587376,1.8643072238766016,0,0
MARGIN_30,2018-08-01 00:00:00.000 +0300,"494e887fef923d79982b3c0e1ab49cdd",2018-08-03,free_shipping,p95_buffer,1,0.9252094594594593,2.372777027027027,117.05699999999999,16.48,1.4475675675675677,0.08783783783783784,2,0,0,70.4728218615761,4.038783783783784,16.741348952587376,1.8643072238766016,0,0
MARGIN_30,2018-08-01 00:00:00.000 +0300,"272f0ffe236b0bf765e14f5a2b577a6b",2018-08-07,free_shipping,p95_buffer,1,0.4772972972972974,1.3925675675675677,68.7,10.42,0.9152702702702703,0.08783783783783784,3,0,0,70.4728218615761,4.038783783783784,16.741348952587376,1.8643072238766016,0,0
SHIP_120,2017-08-01 00:00:00.000 +0300,"59d66d72939bc9497e19d89c61a96d5f",2017-08-24,free_shipping,p95_buffer,1,10.427756756756757,13.175675675675677,650.0,31.284,2.747918918918919,0.08783783783783784,1,0,0,32.314546099129,5.609373464373465,24.840393659510344,3.1402017848230424,0,1
SHIP_120,2017-08-01 00:00:00.000 +0300,ca6d9bc2e717c2a0aa19d77a3bfa5398,2017-08-11,free_shipping,p95_buffer,1,1.5774343434343443,4.43888888888889,199.75,23.220000000000002,2.8614545454545457,0.12323232323232323,2,0,0,32.314546099129,5.609373464373465,24.840393659510344,3.1402017848230424,0,1
SHIP_120,2017-09-01 00:00:00.000 +0300,"165d93a9d1da194b47da42c9cf810ebd",2017-09-16,free_shipping,p95_buffer,1,0.5567626262626266,2.774944444444445,124.8725,18.0,2.2181818181818183,0.12323232323232323,1,0,0,27.688446218935482,2.2181818181818183,11.951098165716054,1.250999544626594,0,0
SHIP_120,2018-01-01 00:00:00.000 +0300,ee3adea169ca02ca9bd1e80bc620856e,2018-01-04,free_shipping,p95_buffer,1,1.9463232323232336,3.9944444444444454,179.75,16.619999999999997,2.048121212121212,0.12323232323232323,1,0,0,40.94318845122896,6.2816561834561835,23.311511879355912,1.4175080246351337,0,1
SHIP_120,2018-01-01 00:00:00.000 +0300,"071fb07419a29c8ba143831082e0320a",2018-01-15,free_shipping,p95_buffer,1,0.6130337837837838,2.0265202702702703,99.975,16.092,1.4134864864864864,0.08783783783783784,2,0,0,40.94318845122896,6.2816561834561835,23.311511879355912,1.4175080246351337,0,1
SHIP_120,2018-01-01 00:00:00.000 +0300,"2b6ce149982204423f4efac29701255a",2018-01-22,free_shipping,p95_buffer,1,0.06328484848484894,2.8833333333333337,129.75,22.884,2.820048484848485,0.12323232323232323,3,0,0,40.94318845122896,6.2816561834561835,23.311511879355912,1.4175080246351337,0,1
